Accounting Dimension {0} is required for 'Balance Sheet' account {1}.,"Для рахунку ""Баланс"" {1} потрібен обліковий вимір <b>{0}</b> .",
Accounting Dimension {0} is required for 'Profit and Loss' account {1}.,"Для рахунку ""Прибутки та збитки"" {1} потрібен обліковий вимір <b>{0}</b> .",
Accounting Dimensions,Облікові аспекти,
Accounting Dimensions ,Облікові аспекти,
Accounting Dimensions Filter,Фільтр облікових вимірів,
Accounting Entries,Бухгалтерські записи,
Accounting Entry for Asset,Бухгалтерський запис для активу,
Accounting Entry for LCV in Stock Entry {0},Бухгалтерський запис для LCV у складі запису {0},
Accounting Entry for Landed Cost Voucher for SCR {0},Бухгалтерський запис для ваучера на отримання коштів для SCR {0},
Accounting Entry for Service,Бухгалтерський запис для послуги,
Accounting Entry for Stock,Бухгалтерський запис для запасів,
Accounting Entry for {0},Бухгалтерський запис для {0},
Accounting Entry for {0}: {1} can only be made in currency: {2},Бухгалтерський запис для {0}: {1} можна зробити лише у валюті: {2},
Accounting Ledger,Бухгалтерська книга,
Accounting Masters,Магістри бухгалтерського обліку,
Accounting Period,Звітний період,
Accounting Period overlaps with {0},Звітний період перетинається з {0},
Accounting entries are frozen up to this date. Nobody can create or modify entries except users with the role specified below,"До цієї дати бухгалтерські записи заморожені. Ніхто не може створювати або змінювати записи, крім користувачів із зазначеною нижче роллю",
